Datetime,Energy,hour,day,month,day_of_week,week_of_year,is_weekend,lag_1,lag_24,lag_168,rolling_mean_24,rolling_mean_168
2010-11-23 22:09:00,1.028,22,23,11,1,47,0,1.056,1.212,1.704,1.1934166666666672,1.947619047619048
2010-11-23 22:10:00,0.966,22,23,11,1,47,0,1.028,1.208,2.16,1.1833333333333338,1.9405119047619048
2010-11-23 22:11:00,0.988,22,23,11,1,47,0,0.966,1.204,2.898,1.174333333333334,1.9291428571428568
2010-11-23 22:12:00,1.022,22,23,11,1,47,0,0.988,1.202,2.674,1.1668333333333338,1.919309523809524
2010-11-23 22:13:00,1.242,22,23,11,1,47,0,1.022,1.198,2.222,1.1686666666666672,1.9134761904761903
2010-11-23 22:14:00,1.074,22,23,11,1,47,0,1.242,1.174,2.344,1.1645000000000003,1.9059166666666667
2010-11-23 22:15:00,0.98,22,23,11,1,47,0,1.074,1.132,2.484,1.1581666666666677,1.8969642857142857
2010-11-23 22:16:00,0.912,22,23,11,1,47,0,0.98,1.132,2.518,1.149000000000001,1.887404761904762
2010-11-23 22:17:00,0.776,22,23,11,1,47,0,0.912,1.132,2.378,1.1341666666666674,1.877869047619048
2010-11-23 22:18:00,0.706,22,23,11,1,47,0,0.776,1.14,2.366,1.116083333333334,1.8679880952380952
2010-11-23 22:19:00,0.704,22,23,11,1,47,0,0.706,1.196,2.428,1.095583333333334,1.85772619047619
2010-11-23 22:20:00,0.766,22,23,11,1,47,0,0.704,1.24,2.366,1.075833333333334,1.8482023809523809
2010-11-23 22:21:00,0.774,22,23,11,1,47,0,0.766,1.25,2.394,1.0560000000000007,1.838559523809524
2010-11-23 22:22:00,0.776,22,23,11,1,47,0,0.774,1.254,2.158,1.036083333333334,1.8303333333333327
2010-11-23 22:23:00,0.77,22,23,11,1,47,0,0.776,1.256,2.234,1.0158333333333338,1.8216190476190477
2010-11-23 22:24:00,0.768,22,23,11,1,47,0,0.77,1.25,2.394,0.9957500000000006,1.8119404761904765
2010-11-23 22:25:00,0.762,22,23,11,1,47,0,0.768,1.252,2.532,0.975333333333334,1.801404761904762
2010-11-23 22:26:00,0.768,22,23,11,1,47,0,0.762,1.256,2.518,0.9550000000000006,1.790988095238095
2010-11-23 22:27:00,0.764,22,23,11,1,47,0,0.768,1.254,2.12,0.934583333333334,1.7829166666666665
2010-11-23 22:28:00,0.746,22,23,11,1,47,0,0.764,1.282,1.736,0.9122500000000006,1.7770238095238091
2010-11-23 22:29:00,0.7,22,23,11,1,47,0,0.746,1.368,1.5,0.8844166666666674,1.7722619047619048
2010-11-23 22:30:00,0.72,22,23,11,1,47,0,0.7,1.104,1.718,0.8684166666666674,1.7663214285714284
2010-11-23 22:31:00,0.806,22,23,11,1,47,0,0.72,1.074,1.456,0.8572500000000006,1.7624523809523809
2010-11-23 22:32:00,0.802,22,23,11,1,47,0,0.806,1.056,1.46,0.8466666666666672,1.758535714285714
2010-11-23 22:33:00,0.798,22,23,11,1,47,0,0.802,1.028,1.436,0.837083333333334,1.754738095238095
2010-11-23 22:34:00,0.796,22,23,11,1,47,0,0.798,0.966,1.434,0.8300000000000005,1.750940476190476
2010-11-23 22:35:00,0.8,22,23,11,1,47,0,0.796,0.988,1.438,0.8221666666666673,1.747142857142857
2010-11-23 22:36:00,0.804,22,23,11,1,47,0,0.8,1.022,1.44,0.813083333333334,1.7433571428571426
2010-11-23 22:37:00,0.792,22,23,11,1,47,0,0.804,1.242,1.424,0.7943333333333339,1.7395952380952382
2010-11-23 22:38:00,0.802,22,23,11,1,47,0,0.792,1.074,1.32,0.7830000000000005,1.736511904761905
2010-11-23 22:39:00,0.802,22,23,11,1,47,0,0.802,0.98,1.322,0.7755833333333338,1.7334166666666666
2010-11-23 22:40:00,0.806,22,23,11,1,47,0,0.802,0.912,1.314,0.7711666666666672,1.7303928571428568
2010-11-23 22:41:00,0.792,22,23,11,1,47,0,0.806,0.776,1.362,0.7718333333333339,1.727
2010-11-23 22:42:00,0.776,22,23,11,1,47,0,0.792,0.706,1.334,0.7747500000000006,1.7236785714285716
2010-11-23 22:43:00,0.774,22,23,11,1,47,0,0.776,0.704,1.32,0.7776666666666673,1.7204285714285716
2010-11-23 22:44:00,0.78,22,23,11,1,47,0,0.774,0.766,1.326,0.7782500000000007,1.7171785714285714
2010-11-23 22:45:00,0.688,22,23,11,1,47,0,0.78,0.774,1.34,0.7746666666666674,1.7132976190476188
2010-11-23 22:46:00,0.606,22,23,11,1,47,0,0.688,0.776,1.32,0.767583333333334,1.7090476190476191
2010-11-23 22:47:00,0.604,22,23,11,1,47,0,0.606,0.77,1.314,0.7606666666666673,1.7048214285714287
2010-11-23 22:48:00,0.606,22,23,11,1,47,0,0.604,0.768,1.268,0.7539166666666673,1.7008809523809525
2010-11-23 22:49:00,0.6,22,23,11,1,47,0,0.606,0.762,1.248,0.7471666666666672,1.6970238095238093
2010-11-23 22:50:00,0.6,22,23,11,1,47,0,0.6,0.768,1.254,0.7401666666666672,1.693130952380952
2010-11-23 22:51:00,0.6,22,23,11,1,47,0,0.6,0.764,1.254,0.733333333333334,1.6892380952380954
2010-11-23 22:52:00,0.598,22,23,11,1,47,0,0.6,0.746,1.246,0.7271666666666673,1.685380952380952
2010-11-23 22:53:00,0.596,22,23,11,1,47,0,0.598,0.7,1.384,0.7228333333333339,1.6806904761904762
2010-11-23 22:54:00,0.598,22,23,11,1,47,0,0.596,0.72,1.688,0.7177500000000006,1.6742023809523807
2010-11-23 22:55:00,0.602,22,23,11,1,47,0,0.598,0.806,1.854,0.7092500000000005,1.66675
2010-11-23 22:56:00,0.616,22,23,11,1,47,0,0.602,0.802,3.262,0.7015000000000006,1.651
2010-11-23 22:57:00,0.6,22,23,11,1,47,0,0.616,0.798,3.406,0.6932500000000007,1.6342976190476188
2010-11-23 22:58:00,0.644,22,23,11,1,47,0,0.6,0.796,3.684,0.6869166666666673,1.616202380952381
2010-11-23 22:59:00,0.672,22,23,11,1,47,0,0.644,0.8,3.066,0.681583333333334,1.6019523809523808
2010-11-23 23:00:00,0.672,23,23,11,1,47,0,0.672,0.804,3.054,0.6760833333333339,1.5877738095238094
2010-11-23 23:01:00,0.664,23,23,11,1,47,0,0.672,0.792,3.112,0.6707500000000007,1.573202380952381
2010-11-23 23:02:00,0.662,23,23,11,1,47,0,0.664,0.802,3.12,0.6649166666666673,1.5585714285714285
2010-11-23 23:03:00,0.664,23,23,11,1,47,0,0.662,0.802,3.092,0.6591666666666672,1.5441190476190474
2010-11-23 23:04:00,0.65,23,23,11,1,47,0,0.664,0.806,3.088,0.6526666666666673,1.5296071428571427
2010-11-23 23:05:00,0.648,23,23,11,1,47,0,0.65,0.792,3.098,0.6466666666666673,1.515023809523809
2010-11-23 23:06:00,0.704,23,23,11,1,47,0,0.648,0.776,3.1,0.6436666666666672,1.5007619047619047
2010-11-23 23:07:00,0.694,23,23,11,1,47,0,0.704,0.774,3.092,0.640333333333334,1.4864880952380954
2010-11-23 23:08:00,0.684,23,23,11,1,47,0,0.694,0.78,3.11,0.6363333333333339,1.472047619047619
2010-11-23 23:09:00,0.68,23,23,11,1,47,0,0.684,0.688,3.106,0.6360000000000007,1.4576071428571429
2010-11-23 23:10:00,0.676,23,23,11,1,47,0,0.68,0.606,3.116,0.6389166666666672,1.4430833333333333
2010-11-23 23:11:00,0.674,23,23,11,1,47,0,0.676,0.604,2.946,0.6418333333333339,1.4295595238095238
2010-11-23 23:12:00,0.67,23,23,11,1,47,0,0.674,0.606,2.76,0.6445000000000006,1.4171190476190476
2010-11-23 23:13:00,0.672,23,23,11,1,47,0,0.67,0.6,2.946,0.6475000000000006,1.4035833333333332
2010-11-23 23:14:00,0.676,23,23,11,1,47,0,0.672,0.6,3.188,0.6506666666666673,1.3886309523809524
2010-11-23 23:15:00,0.714,23,23,11,1,47,0,0.676,0.6,3.27,0.6554166666666673,1.3734166666666667
2010-11-23 23:16:00,0.676,23,23,11,1,47,0,0.714,0.598,3.284,0.6586666666666673,1.3578928571428572
2010-11-23 23:17:00,0.672,23,23,11,1,47,0,0.676,0.596,3.296,0.6618333333333339,1.3422738095238094
2010-11-23 23:18:00,0.67,23,23,11,1,47,0,0.672,0.598,2.946,0.6648333333333339,1.3287261904761904
2010-11-23 23:19:00,0.67,23,23,11,1,47,0,0.67,0.602,2.876,0.6676666666666673,1.315595238095238
2010-11-23 23:20:00,0.596,23,23,11,1,47,0,0.67,0.616,2.648,0.6668333333333339,1.3033809523809523
2010-11-23 23:21:00,0.576,23,23,11,1,47,0,0.596,0.6,2.622,0.6658333333333339,1.291202380952381
2010-11-23 23:22:00,0.574,23,23,11,1,47,0,0.576,0.644,2.62,0.6629166666666674,1.2790238095238096
2010-11-23 23:23:00,0.58,23,23,11,1,47,0,0.574,0.672,2.554,0.659083333333334,1.2672738095238094
2010-11-23 23:24:00,0.582,23,23,11,1,47,0,0.58,0.672,2.52,0.6553333333333339,1.2557380952380952
2010-11-23 23:25:00,0.58,23,23,11,1,47,0,0.582,0.664,2.53,0.6518333333333339,1.2441309523809525
2010-11-23 23:26:00,0.58,23,23,11,1,47,0,0.58,0.662,2.548,0.6484166666666672,1.2324166666666667
2010-11-23 23:27:00,0.576,23,23,11,1,47,0,0.58,0.664,2.546,0.6447500000000006,1.2206904761904762
2010-11-23 23:28:00,0.574,23,23,11,1,47,0,0.576,0.65,2.538,0.641583333333334,1.209
2010-11-23 23:29:00,0.574,23,23,11,1,47,0,0.574,0.648,2.536,0.6385000000000006,1.1973214285714286
2010-11-23 23:30:00,0.574,23,23,11,1,47,0,0.574,0.704,2.538,0.633083333333334,1.1856309523809525
2010-11-23 23:31:00,0.58,23,23,11,1,47,0,0.574,0.694,2.548,0.628333333333334,1.1739166666666665
2010-11-23 23:32:00,0.578,23,23,11,1,47,0,0.58,0.684,2.534,0.6239166666666672,1.1622738095238094
2010-11-23 23:33:00,0.582,23,23,11,1,47,0,0.578,0.68,2.638,0.6198333333333339,1.1500357142857145
2010-11-23 23:34:00,0.578,23,23,11,1,47,0,0.582,0.676,2.638,0.6157500000000006,1.1377738095238097
2010-11-23 23:35:00,0.578,23,23,11,1,47,0,0.578,0.674,2.648,0.6117500000000006,1.1254523809523809
2010-11-23 23:36:00,0.598,23,23,11,1,47,0,0.578,0.67,2.656,0.6087500000000006,1.113202380952381
2010-11-23 23:37:00,0.662,23,23,11,1,47,0,0.598,0.672,2.654,0.6083333333333338,1.101345238095238
2010-11-23 23:38:00,0.662,23,23,11,1,47,0,0.662,0.676,2.61,0.6077500000000006,1.08975
2010-11-23 23:39:00,0.658,23,23,11,1,47,0,0.662,0.714,2.594,0.6054166666666673,1.0782261904761905
2010-11-23 23:40:00,0.652,23,23,11,1,47,0,0.658,0.676,2.59,0.6044166666666673,1.066690476190476
2010-11-23 23:41:00,0.674,23,23,11,1,47,0,0.652,0.672,2.578,0.6045000000000006,1.0553571428571429
2010-11-23 23:42:00,0.762,23,23,11,1,47,0,0.674,0.67,2.572,0.608333333333334,1.0445833333333334
2010-11-23 23:43:00,0.76,23,23,11,1,47,0,0.762,0.67,2.518,0.6120833333333339,1.0341190476190476
2010-11-23 23:44:00,0.748,23,23,11,1,47,0,0.76,0.596,2.528,0.6184166666666672,1.0235238095238095
2010-11-23 23:45:00,0.686,23,23,11,1,47,0,0.748,0.576,2.512,0.6230000000000006,1.0126547619047617
2010-11-23 23:46:00,0.682,23,23,11,1,47,0,0.686,0.574,2.52,0.6275000000000005,1.0017142857142858
2010-11-23 23:47:00,0.728,23,23,11,1,47,0,0.682,0.58,2.448,0.6336666666666672,0.9914761904761904
2010-11-23 23:48:00,0.644,23,23,11,1,47,0,0.728,0.582,2.43,0.6362500000000005,0.980845238095238
2010-11-23 23:49:00,0.43,23,23,11,1,47,0,0.644,0.58,2.432,0.6300000000000006,0.9689285714285716
2010-11-23 23:50:00,0.428,23,23,11,1,47,0,0.43,0.58,2.376,0.6236666666666673,0.9573333333333331
2010-11-23 23:51:00,0.428,23,23,11,1,47,0,0.428,0.576,2.392,0.6175000000000006,0.9456428571428572
2010-11-23 23:52:00,0.43,23,23,11,1,47,0,0.428,0.574,2.544,0.6115000000000006,0.9330595238095236
2010-11-23 23:53:00,0.43,23,23,11,1,47,0,0.43,0.574,2.474,0.6055000000000006,0.9208928571428572
2010-11-23 23:54:00,0.428,23,23,11,1,47,0,0.43,0.574,2.496,0.5994166666666673,0.9085833333333332
2010-11-23 23:55:00,0.392,23,23,11,1,47,0,0.428,0.58,2.534,0.5915833333333339,0.8958333333333334
2010-11-23 23:56:00,0.336,23,23,11,1,47,0,0.392,0.578,2.338,0.5815000000000007,0.8839166666666666
2010-11-23 23:57:00,0.338,23,23,11,1,47,0,0.336,0.582,2.264,0.5713333333333339,0.872452380952381
2010-11-23 23:58:00,0.336,23,23,11,1,47,0,0.338,0.578,2.25,0.5612500000000006,0.8610595238095238
2010-11-23 23:59:00,0.336,23,23,11,1,47,0,0.336,0.578,1.448,0.5511666666666674,0.8544404761904761
2010-11-24 00:00:00,0.334,0,24,11,2,47,0,0.336,0.598,1.188,0.5401666666666672,0.8493571428571429
2010-11-24 00:01:00,0.334,0,24,11,2,47,0,0.334,0.662,1.146,0.5265000000000005,0.8445238095238095
2010-11-24 00:02:00,0.336,0,24,11,2,47,0,0.334,0.662,1.178,0.5129166666666672,0.8395119047619046
2010-11-24 00:03:00,0.336,0,24,11,2,47,0,0.336,0.658,1.208,0.4995000000000006,0.8343214285714285
2010-11-24 00:04:00,0.336,0,24,11,2,47,0,0.336,0.652,1.202,0.4863333333333339,0.8291666666666666
2010-11-24 00:05:00,0.334,0,24,11,2,47,0,0.336,0.674,1.212,0.4721666666666673,0.8239404761904762
2010-11-24 00:06:00,0.332,0,24,11,2,47,0,0.334,0.762,1.212,0.4542500000000005,0.818702380952381
2010-11-24 00:07:00,0.332,0,24,11,2,47,0,0.332,0.76,1.202,0.4364166666666673,0.8135238095238095
2010-11-24 00:08:00,0.65,0,24,11,2,47,0,0.332,0.748,1.214,0.4323333333333339,0.8101666666666665
2010-11-24 00:09:00,0.454,0,24,11,2,47,0,0.65,0.686,1.246,0.4226666666666673,0.8054523809523809
2010-11-24 00:10:00,0.306,0,24,11,2,47,0,0.454,0.682,1.242,0.4070000000000006,0.7998809523809524
2010-11-24 00:11:00,0.294,0,24,11,2,47,0,0.306,0.728,1.248,0.3889166666666673,0.7942023809523808
2010-11-24 00:12:00,0.6,0,24,11,2,47,0,0.294,0.644,1.244,0.3870833333333339,0.7903690476190475
2010-11-24 00:13:00,0.72,0,24,11,2,47,0,0.6,0.43,1.242,0.3991666666666673,0.7872619047619048
2010-11-24 00:14:00,0.296,0,24,11,2,47,0,0.72,0.428,1.244,0.3936666666666673,0.7816190476190477
2010-11-24 00:15:00,0.368,0,24,11,2,47,0,0.296,0.428,1.238,0.3911666666666673,0.7764404761904762
2010-11-24 00:16:00,0.37,0,24,11,2,47,0,0.368,0.43,1.232,0.3886666666666672,0.7713095238095239
2010-11-24 00:17:00,0.446,0,24,11,2,47,0,0.37,0.43,1.222,0.3893333333333339,0.7666904761904763
2010-11-24 00:18:00,0.478,0,24,11,2,47,0,0.446,0.428,1.224,0.3914166666666672,0.76225
2010-11-24 00:19:00,0.472,0,24,11,2,47,0,0.478,0.392,1.226,0.3947500000000006,0.7577619047619047
2010-11-24 00:20:00,0.472,0,24,11,2,47,0,0.472,0.336,1.228,0.4004166666666672,0.7532619047619048
2010-11-24 00:21:00,0.468,0,24,11,2,47,0,0.472,0.338,1.23,0.4058333333333339,0.7487261904761905
2010-11-24 00:22:00,0.466,0,24,11,2,47,0,0.468,0.336,1.172,0.4112500000000005,0.7445238095238095
2010-11-24 00:23:00,0.404,0,24,11,2,47,0,0.466,0.336,1.144,0.4140833333333338,0.7401190476190476
2010-11-24 00:24:00,0.392,0,24,11,2,47,0,0.404,0.334,1.144,0.4165000000000006,0.7356428571428572
2010-11-24 00:25:00,0.392,0,24,11,2,47,0,0.392,0.334,1.144,0.4189166666666672,0.7311666666666666
2010-11-24 00:26:00,0.388,0,24,11,2,47,0,0.392,0.336,1.14,0.4210833333333339,0.7266904761904762
2010-11-24 00:27:00,0.388,0,24,11,2,47,0,0.388,0.336,1.142,0.4232500000000005,0.722202380952381
2010-11-24 00:28:00,0.388,0,24,11,2,47,0,0.388,0.336,1.144,0.4254166666666672,0.7177023809523809
2010-11-24 00:29:00,0.388,0,24,11,2,47,0,0.388,0.334,1.15,0.4276666666666672,0.7131666666666667
2010-11-24 00:30:00,0.38,0,24,11,2,47,0,0.388,0.332,1.218,0.4296666666666673,0.7081785714285714
2010-11-24 00:31:00,0.292,0,24,11,2,47,0,0.38,0.332,1.22,0.4280000000000006,0.702654761904762
2010-11-24 00:32:00,0.292,0,24,11,2,47,0,0.292,0.65,1.22,0.4130833333333339,0.6971309523809525
2010-11-24 00:33:00,0.292,0,24,11,2,47,0,0.292,0.454,1.212,0.4063333333333339,0.6916547619047619
2010-11-24 00:34:00,0.292,0,24,11,2,47,0,0.292,0.306,1.208,0.4057500000000005,0.686202380952381
2010-11-24 00:35:00,0.292,0,24,11,2,47,0,0.292,0.294,1.204,0.4056666666666672,0.6807738095238095
2010-11-24 00:36:00,0.294,0,24,11,2,47,0,0.292,0.6,1.202,0.3929166666666672,0.6753690476190476
2010-11-24 00:37:00,0.292,0,24,11,2,47,0,0.294,0.72,1.198,0.3750833333333339,0.6699761904761905
2010-11-24 00:38:00,0.29,0,24,11,2,47,0,0.292,0.296,1.174,0.3748333333333339,0.6647142857142857
2010-11-24 00:39:00,0.29,0,24,11,2,47,0,0.29,0.368,1.132,0.3715833333333339,0.659702380952381
2010-11-24 00:40:00,0.288,0,24,11,2,47,0,0.29,0.37,1.132,0.3681666666666672,0.6546785714285714
2010-11-24 00:41:00,0.29,0,24,11,2,47,0,0.288,0.446,1.132,0.3616666666666672,0.6496666666666666
2010-11-24 00:42:00,0.292,0,24,11,2,47,0,0.29,0.478,1.14,0.3539166666666672,0.6446190476190475
2010-11-24 00:43:00,0.292,0,24,11,2,47,0,0.292,0.472,1.196,0.3464166666666672,0.6392380952380952
2010-11-24 00:44:00,0.29,0,24,11,2,47,0,0.292,0.472,1.24,0.3388333333333339,0.6335833333333334
2010-11-24 00:45:00,0.29,0,24,11,2,47,0,0.29,0.468,1.25,0.3314166666666672,0.6278690476190476
2010-11-24 00:46:00,0.29,0,24,11,2,47,0,0.29,0.466,1.254,0.3240833333333339,0.6221309523809524
2010-11-24 00:47:00,0.29,0,24,11,2,47,0,0.29,0.404,1.256,0.3193333333333339,0.6163809523809524
2010-11-24 00:48:00,0.27,0,24,11,2,47,0,0.29,0.392,1.25,0.3142500000000006,0.6105476190476191
2010-11-24 00:49:00,0.22,0,24,11,2,47,0,0.27,0.392,1.252,0.3070833333333339,0.6044047619047619
2010-11-24 00:50:00,0.218,0,24,11,2,47,0,0.22,0.388,1.256,0.3000000000000006,0.5982261904761904
2010-11-24 00:51:00,0.22,0,24,11,2,47,0,0.218,0.388,1.254,0.2930000000000006,0.5920714285714285
2010-11-24 00:52:00,0.222,0,24,11,2,47,0,0.22,0.388,1.282,0.2860833333333339,0.5857619047619048
2010-11-24 00:53:00,0.346,0,24,11,2,47,0,0.222,0.388,1.368,0.2843333333333339,0.5796785714285715
2010-11-24 00:54:00,0.398,0,24,11,2,47,0,0.346,0.38,1.104,0.2850833333333339,0.5754761904761905
2010-11-24 00:55:00,0.404,0,24,11,2,47,0,0.398,0.292,1.074,0.2897500000000005,0.5714880952380952
2010-11-24 00:56:00,0.402,0,24,11,2,47,0,0.404,0.292,1.056,0.2943333333333339,0.567595238095238
2010-11-24 00:57:00,0.402,0,24,11,2,47,0,0.402,0.292,1.028,0.2989166666666673,0.5638690476190477
2010-11-24 00:58:00,0.4,0,24,11,2,47,0,0.402,0.292,0.966,0.3034166666666673,0.5605
2010-11-24 00:59:00,0.398,0,24,11,2,47,0,0.4,0.292,0.988,0.3078333333333339,0.5569880952380952
2010-11-24 01:00:00,0.394,1,24,11,2,47,0,0.398,0.294,1.022,0.3120000000000005,0.55325
2010-11-24 01:01:00,0.394,1,24,11,2,47,0,0.394,0.292,1.242,0.3162500000000006,0.5482023809523809
2010-11-24 01:02:00,0.344,1,24,11,2,47,0,0.394,0.29,1.074,0.3185000000000006,0.5438571428571429
2010-11-24 01:03:00,0.318,1,24,11,2,47,0,0.344,0.29,0.98,0.3196666666666672,0.5399166666666667
2010-11-24 01:04:00,0.318,1,24,11,2,47,0,0.318,0.288,0.912,0.3209166666666672,0.5363809523809524
2010-11-24 01:05:00,0.318,1,24,11,2,47,0,0.318,0.29,0.776,0.3220833333333339,0.5336547619047619
2010-11-24 01:06:00,0.25,1,24,11,2,47,0,0.318,0.292,0.706,0.3203333333333339,0.5309404761904761
2010-11-24 01:07:00,0.218,1,24,11,2,47,0,0.25,0.292,0.704,0.3172500000000006,0.5280476190476191
2010-11-24 01:08:00,0.218,1,24,11,2,47,0,0.218,0.29,0.766,0.3142500000000006,0.5247857142857143
2010-11-24 01:09:00,0.218,1,24,11,2,47,0,0.218,0.29,0.774,0.3112500000000006,0.5214761904761904
2010-11-24 01:10:00,0.218,1,24,11,2,47,0,0.218,0.29,0.776,0.3082500000000006,0.5181547619047618
2010-11-24 01:11:00,0.218,1,24,11,2,47,0,0.218,0.29,0.77,0.3052500000000006,0.5148690476190476
2010-11-24 01:12:00,0.22,1,24,11,2,47,0,0.218,0.27,0.768,0.3031666666666673,0.5116071428571429
2010-11-24 01:13:00,0.22,1,24,11,2,47,0,0.22,0.22,0.762,0.3031666666666672,0.5083809523809524
2010-11-24 01:14:00,0.22,1,24,11,2,47,0,0.22,0.218,0.768,0.3032500000000006,0.5051190476190476
2010-11-24 01:15:00,0.22,1,24,11,2,47,0,0.22,0.22,0.764,0.3032500000000006,0.5018809523809524
2010-11-24 01:16:00,0.22,1,24,11,2,47,0,0.22,0.222,0.746,0.3031666666666673,0.4987499999999999
2010-11-24 01:17:00,0.22,1,24,11,2,47,0,0.22,0.346,0.7,0.2979166666666673,0.4958928571428571
2010-11-24 01:18:00,0.22,1,24,11,2,47,0,0.22,0.398,0.72,0.2905000000000006,0.4929166666666666
2010-11-24 01:19:00,0.218,1,24,11,2,47,0,0.22,0.404,0.806,0.2827500000000005,0.4894166666666666
2010-11-24 01:20:00,0.218,1,24,11,2,47,0,0.218,0.402,0.802,0.2750833333333339,0.4859404761904762
2010-11-24 01:21:00,0.22,1,24,11,2,47,0,0.218,0.402,0.798,0.2675000000000005,0.4825
2010-11-24 01:22:00,0.22,1,24,11,2,47,0,0.22,0.4,0.796,0.2600000000000006,0.4790714285714285
2010-11-24 01:23:00,0.218,1,24,11,2,47,0,0.22,0.398,0.8,0.2525000000000005,0.4756071428571428
2010-11-24 01:24:00,0.218,1,24,11,2,47,0,0.218,0.394,0.804,0.2451666666666672,0.4721190476190476
2010-11-24 01:25:00,0.22,1,24,11,2,47,0,0.218,0.394,0.792,0.2379166666666672,0.4687142857142857
2010-11-24 01:26:00,0.22,1,24,11,2,47,0,0.22,0.344,0.802,0.2327500000000006,0.46525
2010-11-24 01:27:00,0.22,1,24,11,2,47,0,0.22,0.318,0.802,0.2286666666666672,0.4617857142857143
2010-11-24 01:28:00,0.31,1,24,11,2,47,0,0.22,0.318,0.806,0.2283333333333339,0.4588333333333333
2010-11-24 01:29:00,0.328,1,24,11,2,47,0,0.31,0.318,0.792,0.2287500000000006,0.4560714285714285
2010-11-24 01:30:00,0.322,1,24,11,2,47,0,0.328,0.25,0.776,0.2317500000000006,0.4533690476190476
2010-11-24 01:31:00,0.324,1,24,11,2,47,0,0.322,0.218,0.774,0.2361666666666672,0.4506904761904761
2010-11-24 01:32:00,0.322,1,24,11,2,47,0,0.324,0.218,0.78,0.2405000000000006,0.4479642857142857
2010-11-24 01:33:00,0.32,1,24,11,2,47,0,0.322,0.218,0.688,0.2447500000000006,0.4457738095238095
2010-11-24 01:34:00,0.398,1,24,11,2,47,0,0.32,0.218,0.606,0.2522500000000006,0.4445357142857143
2010-11-24 01:35:00,0.394,1,24,11,2,47,0,0.398,0.218,0.604,0.2595833333333339,0.4432857142857143
2010-11-24 01:36:00,0.394,1,24,11,2,47,0,0.394,0.22,0.606,0.2668333333333339,0.4420238095238095
2010-11-24 01:37:00,0.392,1,24,11,2,47,0,0.394,0.22,0.6,0.2740000000000006,0.4407857142857142
2010-11-24 01:38:00,0.39,1,24,11,2,47,0,0.392,0.22,0.6,0.2810833333333339,0.4395357142857142
2010-11-24 01:39:00,0.388,1,24,11,2,47,0,0.39,0.22,0.6,0.2880833333333339,0.4382738095238095
2010-11-24 01:40:00,0.386,1,24,11,2,47,0,0.388,0.22,0.598,0.2950000000000006,0.4370119047619047
2010-11-24 01:41:00,0.328,1,24,11,2,47,0,0.386,0.22,0.596,0.2995000000000006,0.4354166666666666
2010-11-24 01:42:00,0.224,1,24,11,2,47,0,0.328,0.22,0.598,0.2996666666666672,0.4331904761904762
2010-11-24 01:43:00,0.22,1,24,11,2,47,0,0.224,0.218,0.602,0.2997500000000006,0.4309166666666667
2010-11-24 01:44:00,0.22,1,24,11,2,47,0,0.22,0.218,0.616,0.2998333333333339,0.4285595238095238
2010-11-24 01:45:00,0.222,1,24,11,2,47,0,0.22,0.22,0.6,0.2999166666666673,0.4263095238095237
2010-11-24 01:46:00,0.222,1,24,11,2,47,0,0.222,0.22,0.644,0.3000000000000006,0.4237976190476191
2010-11-24 01:47:00,0.222,1,24,11,2,47,0,0.222,0.218,0.672,0.3001666666666673,0.4211190476190475
2010-11-24 01:48:00,0.22,1,24,11,2,47,0,0.222,0.218,0.672,0.3002500000000006,0.4184285714285713
2010-11-24 01:49:00,0.218,1,24,11,2,47,0,0.22,0.22,0.664,0.3001666666666673,0.4157738095238095
2010-11-24 01:50:00,0.218,1,24,11,2,47,0,0.218,0.22,0.662,0.3000833333333339,0.4131309523809524
2010-11-24 01:51:00,0.222,1,24,11,2,47,0,0.218,0.22,0.664,0.3001666666666672,0.4105
2010-11-24 01:52:00,0.224,1,24,11,2,47,0,0.222,0.31,0.65,0.2965833333333339,0.4079642857142856
2010-11-24 01:53:00,0.224,1,24,11,2,47,0,0.224,0.328,0.648,0.2922500000000006,0.4054404761904762
2010-11-24 01:54:00,0.224,1,24,11,2,47,0,0.224,0.322,0.704,0.2881666666666673,0.4025833333333332
2010-11-24 01:55:00,0.22,1,24,11,2,47,0,0.224,0.324,0.694,0.2838333333333339,0.3997619047619048
2010-11-24 01:56:00,0.222,1,24,11,2,47,0,0.22,0.322,0.684,0.2796666666666673,0.3970119047619047
2010-11-24 01:57:00,0.222,1,24,11,2,47,0,0.222,0.32,0.68,0.2755833333333339,0.3942857142857142
2010-11-24 01:58:00,0.22,1,24,11,2,47,0,0.222,0.398,0.676,0.2681666666666673,0.3915714285714285
2010-11-24 01:59:00,0.22,1,24,11,2,47,0,0.22,0.394,0.674,0.2609166666666673,0.3888690476190476
2010-11-24 02:00:00,0.222,2,24,11,2,47,0,0.22,0.394,0.67,0.2537500000000006,0.3862023809523809
2010-11-24 02:01:00,0.222,2,24,11,2,47,0,0.222,0.392,0.672,0.2466666666666672,0.3835238095238094
2010-11-24 02:02:00,0.222,2,24,11,2,47,0,0.222,0.39,0.676,0.2396666666666672,0.3808214285714285
2010-11-24 02:03:00,0.262,2,24,11,2,47,0,0.222,0.388,0.714,0.2344166666666672,0.3781309523809523
2010-11-24 02:04:00,0.33,2,24,11,2,47,0,0.262,0.386,0.676,0.2320833333333339,0.3760714285714285
2010-11-24 02:05:00,0.328,2,24,11,2,47,0,0.33,0.328,0.672,0.2320833333333339,0.3740238095238095
